Assembly,isolation source
GCA_963450415.1,Respiratory
GCA_963426875.1,Respiratory
GCA_963447435.1,Respiratory
GCA_963444745.1,Respiratory
GCA_963449365.1,Respiratory
GCA_963454285.1,Respiratory
GCA_963436075.1,Respiratory
GCA_963446185.1,Respiratory
GCA_963431695.1,Respiratory
GCA_963430135.1,Respiratory
GCA_963426845.1,Respiratory
GCA_963438415.1,Respiratory
GCA_963431105.1,Respiratory
GCA_963448475.1,Respiratory
GCA_963430685.1,Respiratory
GCA_963451235.1,Respiratory
GCA_963431975.1,Respiratory
GCA_963426855.1,Respiratory
GCA_963442855.1,Respiratory
GCA_963451675.1,Respiratory
GCA_963454545.1,Respiratory
GCA_963432845.1,Respiratory
GCA_963449675.1,Respiratory
GCA_963440325.1,Respiratory
GCA_963429995.1,Respiratory
GCA_963438665.1,Respiratory
GCA_963451595.1,Respiratory
GCA_963447865.1,Respiratory
GCA_963429225.1,Respiratory
GCA_963448825.1,Respiratory
GCA_963431185.1,Respiratory
GCA_963452985.1,Respiratory
GCA_963438565.1,Respiratory
GCA_963430285.1,Respiratory
GCA_963439995.1,Respiratory
GCA_963446985.1,Respiratory
GCA_963444895.1,Respiratory
GCA_963435125.1,Respiratory
GCA_963441065.1,Respiratory
GCA_963454175.1,Respiratory
GCA_963450975.1,Respiratory
GCA_963438015.1,Respiratory
GCA_963448855.1,Respiratory
GCA_963451085.1,Respiratory
GCA_963427975.1,Respiratory
GCA_963452235.1,Respiratory
GCA_963443595.1,Respiratory
GCA_963433135.1,Respiratory
GCA_963436785.1,Respiratory
GCA_963436125.1,Respiratory
GCA_963427575.1,Respiratory
GCA_963454475.1,Respiratory
GCA_963448225.1,Respiratory
GCA_963454455.1,Respiratory
GCA_963441615.1,Respiratory
GCA_963440175.1,Respiratory
GCA_963445175.1,Respiratory
GCA_963444025.1,Respiratory
GCA_963445035.1,Respiratory
GCA_963446145.1,Respiratory
GCA_963443525.1,Respiratory
GCA_963451345.1,Respiratory
GCA_963437065.1,Respiratory
GCA_963436155.1,Respiratory
GCA_963435455.1,Respiratory
GCA_963428595.1,Respiratory
GCA_963447835.1,Respiratory
GCA_963447015.1,Respiratory
GCA_963451635.1,Respiratory
GCA_963440075.1,Respiratory
GCA_963448175.1,Respiratory
GCA_963434165.1,Respiratory
GCA_963434935.1,Respiratory
GCA_963439815.1,Respiratory
GCA_963437935.1,Respiratory
GCA_963443265.1,Respiratory
GCA_963432305.1,Respiratory
GCA_963434015.1,Respiratory
GCA_963435315.1,Respiratory
GCA_963431465.1,Respiratory
GCA_963430795.1,Respiratory
GCA_963442025.1,Respiratory
GCA_963428825.1,Respiratory
GCA_963453145.1,Respiratory
GCA_963445595.1,Respiratory
GCA_963451315.1,Respiratory
GCA_963448055.1,Respiratory
GCA_963443665.1,Respiratory
GCA_963429045.1,Respiratory
GCA_963432375.1,Respiratory
GCA_963449165.1,Respiratory
GCA_963452185.1,Respiratory
GCA_963451515.1,Respiratory
GCA_963438235.1,Respiratory
GCA_963427645.1,Respiratory
GCA_963453375.1,Respiratory
GCA_963433945.1,Respiratory
GCA_963454215.1,Respiratory
GCA_963430245.1,Respiratory
GCA_963454605.1,Respiratory
GCA_963449085.1,Respiratory
GCA_963433025.1,Respiratory
GCA_963434305.1,Respiratory
GCA_963450345.1,Respiratory
GCA_963428665.1,Respiratory
GCA_963447285.1,Respiratory
GCA_963448025.1,Respiratory
GCA_963441375.1,Respiratory
GCA_963440005.1,Respiratory
GCA_963432245.1,Respiratory
GCA_963435255.1,Respiratory
GCA_963447215.1,Respiratory
GCA_963426545.1,Respiratory
GCA_963443245.1,Respiratory
GCA_963450195.1,Respiratory
GCA_963440455.1,Respiratory
GCA_963437555.1,Respiratory
GCA_963434685.1,Respiratory
GCA_963426685.1,Respiratory
GCA_963436545.1,Respiratory
GCA_963429375.1,Respiratory
GCA_963439325.1,Respiratory
GCA_963435105.1,Respiratory
GCA_963428675.1,Respiratory
GCA_963447555.1,Respiratory
GCA_963444565.1,Respiratory
GCA_963450205.1,Respiratory
GCA_963444985.1,Respiratory
GCA_963444805.1,Respiratory
GCA_963430495.1,Respiratory
GCA_963448935.1,Respiratory
GCA_963445065.1,Respiratory
GCA_963440735.1,Respiratory
GCA_963435435.1,Respiratory
GCA_963451605.1,Respiratory
GCA_963454695.1,Respiratory
GCA_963446305.1,Respiratory
GCA_963434145.1,Respiratory
GCA_963428075.1,Respiratory
GCA_963448525.1,Respiratory
GCA_963432525.1,Respiratory
GCA_963449075.1,Respiratory
GCA_963440365.1,Respiratory
GCA_963438765.1,Respiratory
GCA_963436085.1,Respiratory
GCA_963430785.1,Respiratory
GCA_963427845.1,Respiratory
GCA_963448735.1,Respiratory
GCA_963445535.1,Respiratory
GCA_963446855.1,Respiratory
GCA_963444195.1,Respiratory
GCA_963442575.1,Respiratory
GCA_963451945.1,Respiratory
GCA_963446005.1,Respiratory
GCA_963449245.1,Respiratory
GCA_963433895.1,Respiratory
GCA_963436925.1,Respiratory
GCA_963450405.1,Respiratory
GCA_963445875.1,Respiratory
GCA_963436445.1,Respiratory
GCA_963429825.1,Respiratory
GCA_963437325.1,Respiratory
GCA_963429535.1,Respiratory
GCA_963447795.1,Respiratory
GCA_963449355.1,Respiratory
GCA_963432095.1,Respiratory
GCA_963449105.1,Respiratory
GCA_963448635.1,Respiratory
GCA_963442425.1,Respiratory
GCA_963451095.1,Respiratory
GCA_963448185.1,Respiratory
GCA_963437575.1,Respiratory
GCA_963447395.1,Respiratory
GCA_963453895.1,Respiratory
GCA_963428545.1,Respiratory
GCA_963435855.1,Respiratory
GCA_963428325.1,Respiratory
GCA_963445375.1,Respiratory
GCA_963447875.1,Respiratory
GCA_963431955.1,Respiratory
GCA_963452665.1,Respiratory
GCA_963429335.1,Respiratory
GCA_963432705.1,Respiratory
GCA_963454615.1,Respiratory
GCA_963438805.1,Respiratory
GCA_963450535.1,Respiratory
GCA_963446645.1,Respiratory
GCA_963449975.1,Respiratory
GCA_963454325.1,Respiratory
GCA_963428125.1,Respiratory
GCA_963445795.1,Respiratory
GCA_963445555.1,Respiratory
GCA_963434955.1,Respiratory
GCA_963426595.1,Respiratory
GCA_963433855.1,Respiratory
GCA_963440275.1,Respiratory
GCA_963447995.1,Respiratory
GCA_963428605.1,Respiratory
GCA_963454765.1,Respiratory
GCA_963444215.1,Respiratory
GCA_963431645.1,Respiratory
GCA_963426785.1,Respiratory
GCA_963449065.1,Respiratory
GCA_963433615.1,Respiratory
GCA_963453455.1,Respiratory
GCA_963430335.1,Respiratory
GCA_963438185.1,Respiratory
GCA_963453505.1,Respiratory
GCA_963431305.1,Respiratory
GCA_963440915.1,Respiratory
GCA_963436205.1,Respiratory
GCA_963447765.1,Respiratory
GCA_963454685.1,Respiratory
GCA_963445935.1,Respiratory
GCA_963443145.1,Respiratory
GCA_963434005.1,Respiratory
GCA_963428635.1,Respiratory
GCA_963434255.1,Respiratory
GCA_963427835.1,Respiratory
GCA_034445445.1,Respiratory
GCA_034445205.1,Respiratory
GCA_034486685.1,Urinary
GCA_034486125.1,Crop
GCA_034486105.1,Crop
GCA_034494105.1,Crop
GCA_034486085.1,Crop
GCA_034486065.1,Crop
GCA_034486025.1,Crop
GCA_034486045.1,Crop
GCA_034486665.1,Crop
GCA_034486005.1,Crop
GCA_034485985.1,Crop
GCA_034485965.1,Crop
GCA_034486165.1,Crop
GCA_034494185.1,Crop
GCA_034486625.1,Crop
GCA_034485945.1,Crop
GCA_034485905.1,Crop
GCA_034494065.1,Crop
GCA_034494045.1,Crop
GCA_034485865.1,Crop
GCA_034485925.1,Crop
GCA_034499115.1,Bloodstream
GCA_034499095.1,Respiratory
GCA_034437855.1,Respiratory
GCA_034437935.1,Gastrointestinal
GCA_034437975.1,Medical_Device
GCA_034438055.1,Medical_Device
GCA_034438115.1,Gastrointestinal
GCA_034438175.1,Respiratory
GCA_034438215.1,Gastrointestinal
GCA_034438235.1,Respiratory
GCA_034438255.1,Respiratory
GCA_034438295.1,Gastrointestinal
GCA_034438315.1,Gastrointestinal
GCA_034438335.1,Medical_Device
GCA_034438385.1,Medical_Device
GCA_034438435.1,Respiratory
GCA_034438455.1,Medical_Device
GCA_034438375.1,Bloodstream
GCA_034438495.1,Medical_Device
GCA_034438485.1,Gastrointestinal
GCA_034438475.1,Medical_Device
GCA_034438575.1,Medical_Device
GCA_034438735.1,Gastrointestinal
GCA_034480705.1,Bloodstream
GCA_034480885.1,Urinary
GCA_034576075.1,Respiratory
GCA_034576055.1,Respiratory
GCA_034575735.1,Respiratory
GCA_034575615.1,Urinary
GCA_034575495.1,Respiratory
GCA_034575535.1,Urinary
GCA_034563415.1,Respiratory
GCA_032292255.2,Skin_Soft_Tissue
GCA_034670505.1,Gastrointestinal
GCA_034560655.1,Gastrointestinal
GCA_034705855.1,Gastrointestinal
GCA_034698645.1,Urinary
GCA_034705365.1,Urinary
GCA_034705215.1,Urinary
GCA_034705175.1,Urinary
GCA_034707615.1,Respiratory
GCA_034762015.1,Respiratory
GCA_034808665.1,Respiratory
GCA_034818545.1,Respiratory
GCA_034818585.1,Urinary
GCA_034818555.1,Skin_Soft_Tissue
GCA_034818505.1,Medical_Device
GCA_034818465.1,Skin_Soft_Tissue
GCA_034818485.1,Bloodstream
GCA_034818445.1,Ear_Nose_Throat
GCA_034818425.1,Gastrointestinal
GCA_034818405.1,Gastrointestinal
GCA_034818365.1,Respiratory
GCA_034818385.1,Medical_Device
GCA_034818345.1,Respiratory
GCA_034818325.1,Respiratory
GCA_034818305.1,Respiratory
GCA_034818265.1,Skin_Soft_Tissue
GCA_034818275.1,Respiratory
GCA_034818245.1,Medical_Device
GCA_034818165.1,Medical_Device
GCA_034818225.1,Respiratory
GCA_034818205.1,Urinary
GCA_034818185.1,Urinary
GCA_034818125.1,Skin_Soft_Tissue
GCA_034818025.1,Urinary
GCA_034818065.1,Urinary
GCA_034818085.1,Urinary
GCA_034818045.1,Reproductive
GCA_034818105.1,Respiratory
GCA_034817985.1,Respiratory
GCA_034817965.1,Urinary
GCA_034817925.1,Urinary
GCA_034817945.1,Urinary
GCA_034817905.1,Respiratory
GCA_034817885.1,Gastrointestinal
GCA_034817825.1,Respiratory
GCA_034817865.1,Gastrointestinal
GCA_034817805.1,Respiratory
GCA_034817845.1,Respiratory
GCA_034817765.1,Respiratory
GCA_034817785.1,Respiratory
GCA_034817745.1,Gastrointestinal
GCA_034817685.1,Urinary
GCA_034817705.1,Urinary
GCA_034817725.1,Respiratory
GCA_034817665.1,Bloodstream
GCA_034817645.1,Skin_Soft_Tissue
GCA_034817585.1,Reproductive
GCA_034817625.1,Respiratory
GCA_034817565.1,Respiratory
GCA_034817605.1,Respiratory
GCA_034817545.1,Respiratory
GCA_034817505.1,Respiratory
GCA_034817485.1,Respiratory
GCA_034817525.1,Medical_Device
GCA_034817425.1,Respiratory
GCA_034817405.1,Bloodstream
GCA_034817445.1,Respiratory
GCA_034817465.1,Bloodstream
GCA_034817385.1,Respiratory
GCA_034817325.1,Urinary
GCA_034817345.1,Respiratory
GCA_034817305.1,Respiratory
GCA_034817265.1,Respiratory
GCA_034817285.1,Urinary
GCA_034817245.1,Reproductive
GCA_034817205.1,Respiratory
GCA_034817225.1,Respiratory
GCA_034817185.1,Bloodstream
GCA_034817165.1,Bloodstream
GCA_034817145.1,Gastrointestinal
GCA_034817125.1,Respiratory
GCA_034817105.1,Respiratory
GCA_034817085.1,Respiratory
GCA_034817065.1,Urinary
GCA_034817045.1,Respiratory
GCA_034817025.1,Bloodstream
GCA_034816985.1,Respiratory
GCA_034816995.1,Respiratory
GCA_034816925.1,Respiratory
GCA_034816965.1,Respiratory
GCA_034816905.1,Bloodstream
GCA_034816885.1,Respiratory
GCA_034816945.1,Respiratory
GCA_034816865.1,Respiratory
GCA_034816825.1,Respiratory
GCA_034816805.1,Respiratory
GCA_034816765.1,Respiratory
GCA_034816725.1,Respiratory
GCA_034816745.1,Respiratory
GCA_034816665.1,Respiratory
GCA_034816705.1,Gastrointestinal
GCA_034816645.1,Urinary
GCA_034816625.1,Bloodstream
GCA_034816605.1,Respiratory
GCA_034816585.1,Respiratory
GCA_034816565.1,Bloodstream
GCA_034816485.1,Urinary
GCA_034816465.1,Respiratory
GCA_034816505.1,Respiratory
GCA_034816525.1,Respiratory
GCA_034816545.1,Respiratory
GCA_034816445.1,Urinary
GCA_034816405.1,Respiratory
GCA_034816415.1,Urinary
GCA_034816385.1,Respiratory
GCA_034816365.1,Urinary
GCA_034816325.1,Respiratory
GCA_034816285.1,Respiratory
GCA_034816345.1,Respiratory
GCA_034816305.1,Respiratory
GCA_034816265.1,Medical_Device
GCA_034816245.1,Respiratory
GCA_034816205.1,Respiratory
GCA_034816225.1,Respiratory
GCA_034816165.1,Respiratory
GCA_034816145.1,Bloodstream
GCA_034816125.1,Respiratory
GCA_034816105.1,Skin_Soft_Tissue
GCA_034816085.1,Medical_Device
GCA_034816065.1,Respiratory
GCA_034816045.1,Urinary
GCA_034816025.1,Urinary
GCA_034815995.1,Respiratory
GCA_034815965.1,Respiratory
GCA_034815925.1,Bloodstream
GCA_034815945.1,Skin_Soft_Tissue
GCA_034815905.1,Skin_Soft_Tissue
GCA_034815865.1,Bloodstream
GCA_034815885.1,Ear_Nose_Throat
GCA_034815845.1,Respiratory
GCA_034815825.1,Medical_Device
GCA_034815805.1,Medical_Device
GCA_034815785.1,Bloodstream
GCA_034815765.1,Urinary
GCA_034815725.1,Gastrointestinal
GCA_034815685.1,Bloodstream
GCA_034815665.1,Urinary
GCA_034815705.1,Respiratory
GCA_034815645.1,Gastrointestinal
GCA_034815565.1,Respiratory
GCA_034815605.1,Respiratory
GCA_034815585.1,Bloodstream
GCA_034815545.1,Respiratory
GCA_034815625.1,Gastrointestinal
GCA_034815505.1,Gastrointestinal
GCA_034815485.1,Urinary
GCA_034815465.1,Respiratory
GCA_034815425.1,Skin_Soft_Tissue
GCA_034815445.1,Respiratory
GCA_034815405.1,Respiratory
GCA_034830405.1,Gastrointestinal
GCA_034815385.1,Respiratory
GCA_034815365.1,Respiratory
GCA_034815325.1,Skin_Soft_Tissue
GCA_034815285.1,Respiratory
GCA_034815345.1,Respiratory
GCA_034815305.1,Respiratory
GCA_034815265.1,Urinary
GCA_034815245.1,Respiratory
GCA_034815205.1,Respiratory
GCA_034815185.1,Respiratory
GCA_034835635.1,Respiratory
GCA_034815165.1,Respiratory
GCA_034815225.1,Respiratory
GCA_034815145.1,Respiratory
GCA_034815095.1,Respiratory
GCA_034815085.1,Urinary
GCA_034815105.1,Respiratory
GCA_034815025.1,Respiratory
GCA_034815045.1,Respiratory
GCA_034815065.1,Respiratory
GCA_034815005.1,Respiratory
GCA_034814965.1,Respiratory
GCA_034814945.1,Skin_Soft_Tissue
GCA_034814985.1,Respiratory
GCA_034814925.1,Respiratory
GCA_034814865.1,Urinary
GCA_034814825.1,Urinary
GCA_034814835.1,Bloodstream
GCA_034814805.1,Respiratory
GCA_034814785.1,Urinary
GCA_034814755.1,Urinary
GCA_034814745.1,Ear_Nose_Throat
GCA_034814705.1,Urinary
GCA_034814725.1,Respiratory
GCA_034814685.1,Respiratory
GCA_034814665.1,Respiratory
GCA_034814645.1,Bloodstream
GCA_034814625.1,Bloodstream
GCA_034814585.1,Gastrointestinal
GCA_034814605.1,Respiratory
GCA_034814545.1,Gastrointestinal
GCA_034814565.1,Bloodstream
GCA_034814525.1,Medical_Device
GCA_034814505.1,Urinary
GCA_034814485.1,Respiratory
GCA_034814425.1,Skin_Soft_Tissue
GCA_034814465.1,Respiratory
GCA_034814445.1,Respiratory
GCA_034814405.1,Urinary
GCA_034814365.1,Respiratory
GCA_034814325.1,Respiratory
GCA_034814385.1,Urinary
GCA_034814285.1,Bloodstream
GCA_034814245.1,Bloodstream
GCA_034814265.1,Respiratory
GCA_034814225.1,Bloodstream
GCA_034814165.1,Urinary
GCA_034814185.1,Urinary
GCA_034814145.1,Skin_Soft_Tissue
GCA_034814105.1,Urinary
GCA_034814125.1,Respiratory
GCA_034814085.1,Respiratory
GCA_034814065.1,Medical_Device
GCA_034814045.1,Urinary
GCA_034814005.1,Respiratory
GCA_034813925.1,Respiratory
GCA_034813945.1,Respiratory
GCA_034813905.1,Respiratory
GCA_034813885.1,Respiratory
GCA_034813845.1,Gastrointestinal
GCA_034813825.1,Urinary
GCA_034813865.1,Urinary
GCA_034813765.1,Respiratory
GCA_034813805.1,Respiratory
GCA_034813745.1,Bloodstream
GCA_034813785.1,Bloodstream
GCA_034813725.1,Bloodstream
GCA_034813685.1,Skin_Soft_Tissue
GCA_034813645.1,Respiratory
GCA_034813665.1,Skin_Soft_Tissue
GCA_034813625.1,Respiratory
GCA_034813605.1,Gastrointestinal
GCA_034813585.1,Respiratory
GCA_034813565.1,Respiratory
GCA_034870245.1,Bloodstream
GCA_034813525.1,Respiratory
GCA_034813545.1,Urinary
GCA_034813485.1,Skin_Soft_Tissue
GCA_034813505.1,Urinary
GCA_034813465.1,Urinary
GCA_034813445.1,Urinary
GCA_034813425.1,Urinary
GCA_034813405.1,Urinary
GCA_034813365.1,Urinary
GCA_034813385.1,Respiratory
GCA_034813345.1,Respiratory
GCA_034813325.1,Respiratory
GCA_034813305.1,Urinary
GCA_034813265.1,Respiratory
GCA_034813285.1,Respiratory
GCA_034813245.1,Respiratory
GCA_034813225.1,Respiratory
GCA_034813205.1,Respiratory
GCA_034813185.1,Gastrointestinal
GCA_034813165.1,Urinary
GCA_034813085.1,Respiratory
GCA_034813105.1,Urinary
GCA_034813125.1,Urinary
GCA_034813065.1,Medical_Device
GCA_034813045.1,Medical_Device
GCA_034813025.1,Respiratory
GCA_034813005.1,Skin_Soft_Tissue
GCA_034812965.1,Respiratory
GCA_034812985.1,Respiratory
GCA_034812945.1,Respiratory
GCA_034812925.1,Respiratory
GCA_034812905.1,Respiratory
GCA_034812885.1,Respiratory
GCA_034812845.1,Respiratory
GCA_034812805.1,Skin_Soft_Tissue
GCA_034812825.1,Bloodstream
GCA_034812785.1,Urinary
GCA_034812765.1,Urinary
GCA_034812725.1,Respiratory
GCA_034812745.1,Respiratory
GCA_034812705.1,Skin_Soft_Tissue
GCA_034812675.1,Urinary
GCA_034812665.1,Skin_Soft_Tissue
GCA_034812625.1,Ear_Nose_Throat
GCA_034812605.1,Respiratory
GCA_034812645.1,Urinary
GCA_034812585.1,Urinary
GCA_034812565.1,Respiratory
GCA_034812545.1,Respiratory
GCA_034812525.1,Respiratory
GCA_034812505.1,Urinary
GCA_034812465.1,Respiratory
GCA_034812405.1,Respiratory
GCA_034812485.1,Respiratory
GCA_034812425.1,Respiratory
GCA_034812445.1,Urinary
GCA_034812385.1,Respiratory
GCA_034812365.1,Respiratory
GCA_034812305.1,Respiratory
GCA_034812345.1,Respiratory
GCA_034812325.1,Respiratory
GCA_034812285.1,Respiratory
GCA_034812245.1,Bloodstream
GCA_034812265.1,Gastrointestinal
GCA_034812205.1,Urinary
GCA_034812225.1,Urinary
GCA_034812185.1,Gastrointestinal
GCA_034812165.1,Gastrointestinal
GCA_034812145.1,Respiratory
GCA_034812105.1,Respiratory
GCA_034812125.1,Bloodstream
GCA_034812085.1,Respiratory
GCA_034811985.1,Bloodstream
GCA_034812005.1,Gastrointestinal
GCA_034811965.1,Bloodstream
GCA_034811945.1,Bloodstream
GCA_034811925.1,Respiratory
GCA_034811905.1,Ear_Nose_Throat
GCA_034811885.1,Urinary
GCA_034811865.1,Respiratory
GCA_034811755.1,Respiratory
GCA_034811845.1,Urinary
GCA_034811825.1,Urinary
GCA_034811805.1,Respiratory
GCA_034811745.1,Skin_Soft_Tissue
GCA_034811705.1,Respiratory
GCA_034811725.1,Gastrointestinal
GCA_034811685.1,Respiratory
GCA_034811665.1,Respiratory
GCA_034811645.1,Urinary
GCA_034811625.1,Respiratory
GCA_034811585.1,Respiratory
GCA_034811605.1,Respiratory
GCA_034811565.1,Urinary
GCA_034811545.1,Urinary
GCA_034811525.1,Urinary
GCA_034811505.1,Gastrointestinal
GCA_034811465.1,Gastrointestinal
GCA_034811485.1,Skin_Soft_Tissue
GCA_034811425.1,Reproductive
GCA_034811445.1,Respiratory
GCA_034811405.1,Gastrointestinal
GCA_034811385.1,Gastrointestinal
GCA_034811325.1,Respiratory
GCA_034811365.1,Respiratory
GCA_034811345.1,Skin_Soft_Tissue
GCA_034811305.1,Skin_Soft_Tissue
GCA_034811285.1,Skin_Soft_Tissue
GCA_034811265.1,Urinary
GCA_034811245.1,Urinary
GCA_034811225.1,Respiratory
GCA_034811145.1,Respiratory
GCA_034811125.1,Urinary
GCA_034811205.1,Urinary
GCA_034811085.1,Respiratory
GCA_034811105.1,Respiratory
GCA_034811185.1,Bone_Joint
GCA_034811065.1,Respiratory
GCA_034811045.1,Respiratory
GCA_034811025.1,Respiratory
GCA_034810965.1,Respiratory
GCA_034810945.1,Respiratory
GCA_034810925.1,Bloodstream
GCA_034810905.1,Skin_Soft_Tissue
GCA_034810885.1,Respiratory
GCA_034810865.1,Urinary
GCA_034810845.1,Respiratory
GCA_034810825.1,Respiratory
GCA_034810805.1,Respiratory
GCA_034810785.1,Respiratory
GCA_034810765.1,Respiratory
GCA_034850555.1,Water
GCA_034967505.1,Respiratory
GCA_035007225.1,Water
GCA_035007245.1,Water
GCA_035007255.1,Water
GCA_035007285.1,Water
GCA_035007305.1,Water
GCA_035007325.1,Water
GCA_035007345.1,Water
GCA_035007365.1,Water
GCA_035007385.1,Gastrointestinal
GCA_035007405.1,Gastrointestinal
GCA_035007425.1,Gastrointestinal
GCA_035007445.1,Water
GCA_035007465.1,Gastrointestinal
GCA_035007485.1,Water
GCA_035007505.1,Gastrointestinal
GCA_035007525.1,Water
GCA_035007545.1,Water
GCA_035007565.1,Water
GCA_035007585.1,Gastrointestinal
GCA_035007605.1,Gastrointestinal
GCA_035007625.1,Gastrointestinal
GCA_035007645.1,Water
GCA_035007665.1,Water
GCA_035007685.1,Water
GCA_035007705.1,Water
GCA_035007725.1,Water
GCA_035007735.1,Water
GCA_035007765.1,Water
GCA_035007785.1,Water
GCA_035007805.1,Water
GCA_035007825.1,Water
GCA_035007845.1,Water
GCA_035007865.1,Water
GCA_035007885.1,Water
GCA_035007905.1,Water
GCA_035007925.1,Gastrointestinal
GCA_035007945.1,Water
GCA_035007965.1,Water
GCA_035007985.1,Water
GCA_035008005.1,Water
GCA_035008025.1,Water
GCA_035008045.1,Water
GCA_035008065.1,Gastrointestinal
GCA_035008085.1,Water
GCA_035008105.1,Gastrointestinal
GCA_035008125.1,Water
GCA_035008145.1,Water
GCA_035008165.1,Water
GCA_035008185.1,Water
GCA_035008205.1,Water
GCA_035008225.1,Gastrointestinal
GCA_035013605.1,Respiratory
GCA_035013585.1,Urinary
GCA_035013625.1,Respiratory
GCA_035013645.1,Respiratory
GCA_035013665.1,Respiratory
GCA_035013685.1,Urinary
GCA_035013735.1,Respiratory
GCA_035084735.1,Gastrointestinal
GCA_035081625.1,Gastrointestinal
GCA_035087065.1,Gastrointestinal
GCA_035084755.1,Gastrointestinal
GCA_035082565.1,Gastrointestinal
GCA_035082605.1,Gastrointestinal
GCA_035082645.1,Respiratory
GCA_035117715.1,Bloodstream
GCA_035233745.1,Respiratory
GCA_035359815.1,Urinary
GCA_035384685.1,Respiratory
GCA_035584615.1,Respiratory
GCA_035522075.1,Respiratory
GCA_035522015.1,Respiratory
GCA_035522035.1,Skin_Soft_Tissue
GCA_035197065.1,Respiratory
GCA_035197965.1,Respiratory
GCA_035205985.1,Respiratory
GCA_035562105.1,Urinary
GCA_035556875.1,Urinary
GCA_035598815.1,Urinary
GCA_035939555.1,Skin_Soft_Tissue
GCA_042770475.1,Bloodstream
GCA_042769475.1,Respiratory
GCA_042769435.1,Respiratory
GCA_042769395.1,Respiratory
GCA_042769375.1,Respiratory
GCA_042769335.1,Gastrointestinal
GCA_042769295.1,Respiratory
GCA_045007645.1,Bone_Joint
GCA_042769035.1,Respiratory
